gene_name	number_of_transposon_per_gene	number_of_read_pergene
MRPS18 	68 	3095 	
BXI1 	30 	584 	
YPT11 	62 	2741 	
YNL303W 	27 	663 	
RPS19B 	94 	3714 	
RPL18B 	9 	97 	
TOS6 	20 	528 	
TRF5 	127 	3541 	
CLA4 	462 	18457 	
MON2 	269 	6007 	
YNL296W 	27 	353 	
YNL295W 	8 	45 	
RIM21 	69 	2225 	
MSB3 	137 	4438 	
PUS4 	76 	2242 	
MID1 	75 	2092 	
RFC3 	59 	1417 	
PCL1 	62 	1538 	
CAF40 	58 	1553 	
SEC21 	191 	6646 	
CUS2 	55 	844 	
YNL285W 	12 	74 	
MRPL10 	12 	143 	
WSC2 	91 	2320 	
POP3 	32 	443 	
HCH1 	65 	1782 	
ERG24 	76 	3258 	
PRM1 	64 	1730 	
CAF120 	264 	9183 	
YNL277W-A 	7 	24 	
MET2 	66 	1247 	
YNL276C 	26 	448 	
BOR1 	82 	1517 	
GOR1 	41 	1385 	
TOF1 	175 	6910 	
SEC2 	207 	6887 	
BNI1 	306 	6846 	
ALP1 	219 	5904 	
BSC4 	49 	1161 	
LYP1 	347 	12908 	
PIK1 	466 	18900 	
YNL266W 	48 	949 	
IST1 	93 	1674 	
PDR17 	62 	1012 	
YIF1 	198 	14539 	
POL2 	808 	36767 	
ORC5 	137 	4762 	
LTO1 	1 	0 	
ATX1 	1 	0 	
DSL1 	251 	10348 	
SIP3 	663 	3402 	
FOL1 	790 	9726 	
GIS2 	35 	578 	
RTC4 	131 	8076 	
TEX1 	56 	491 	
MRPL17 	92 	4143 	
NRD1 	27 	290 	
RAD50 	463 	15983 	
MPA43 	211 	11615 	
RPA49 	181 	6533 	
YNL247W 	200 	5506 	
VPS75 	37 	247 	
CWC25 	20 	448 	
SUI1 	25 	563 	
SLA2 	411 	11671 	
ATG2 	411 	11668 	
ZWF1 	81 	2015 	
NAR1 	159 	6555 	
LAP3 	76 	1687 	
KEX2 	128 	3350 	
YTP1 	75 	1043 	
SIN4 	154 	4134 	
YNL235C 	19 	191 	
YNL234W 	81 	1301 	
BNI4 	146 	2105 	
CSL4 	69 	1319 	
PDR16 	36 	478 	
ELA1 	63 	1043 	
URE2 	59 	1353 	
YNL228W 	31 	447 	
JJJ1 	49 	824 	
YNL226W 	19 	403 	
CNM67 	83 	1164 	
SQS1 	72 	901 	
ATG4 	44 	821 	
SSU72 	16 	296 	
POP1 	190 	1618 	
ADE12 	153 	1037 	
ALG9 	64 	1562 	
MGS1 	75 	510 	
YNL217W 	56 	1126 	
RAP1 	60 	1051 	
IES2 	7 	68 	
PEX17 	17 	337 	
RRG9 	6 	21 	
VID27 	102 	2867 	
YNL211C 	5 	13 	
MER1 	48 	1983 	
SSB2 	35 	585 	
YNL208W 	14 	154 	
RIO2 	45 	780 	
RTT106 	25 	465 	
YNL205C 	28 	765 	
SPS18 	123 	3727 	
YNL203C 	46 	918 	
SPS19 	92 	1134 	
PSY2 	278 	2241 	
YNL200C 	52 	188 	
GCR2 	188 	1103 	
YNL198C 	24 	705 	
WHI3 	30 	410 	
SLZ1 	32 	592 	
YNL195C 	9 	18 	
YNL194C 	41 	886 	
YNL193W 	60 	967 	
CHS1 	130 	2995 	
DUG3 	38 	600 	
YNL190W 	13 	175 	
SRP1 	25 	215 	
KAR1 	11 	92 	
SWT21 	20 	339 	
UBP10 	110 	2388 	
MRPL19 	5 	26 	
YNL184C 	4 	5 	
NPR1 	55 	976 	
IPI3 	64 	1762 	
YNL181W 	0 	0 	
RHO5 	30 	498 	
YNL179C 	17 	218 	
RPS3 	23 	750 	
MRPL22 	30 	363 	
TDA7 	62 	1413 	
NOP13 	15 	56 	
YNL174W 	7 	28 	
MDG1 	42 	641 	
APC1 	140 	3539 	
YNL171C 	12 	332 	
YNL170W 	3 	32 	
PSD1 	61 	1475 	
FMP41 	56 	1557 	
SKO1 	100 	2236 	
BNI5 	53 	772 	
YNL165W 	11 	126 	
IBD2 	31 	433 	
RIA1 	56 	1134 	
YNL162W-A 	19 	342 	
RPL42A 	46 	619 	
CBK1 	78 	1687 	
YGP1 	17 	122 	
ASI2 	39 	1152 	
PGA1 	9 	39 	
IGO1 	6 	26 	
NSG2 	26 	325 	
CUZ1 	38 	940 	
YCK2 	69 	1395 	
GIM3 	24 	657 	
INN1 	60 	1424 	
RPC31 	29 	723 	
YNL150W 	13 	127 	
PGA2 	13 	194 	
ALF1 	20 	548 	
LSM7 	13 	88 	
YNL146C-A 	19 	898 	
YNL146W 	17 	272 	
MFA2 	19 	320 	
YNL144C 	45 	652 	
YNL144W-A 	1 	0 	
YNL143C 	22 	215 	
MEP2 	66 	1505 	
AAH1 	21 	317 	
YNL140C 	10 	89 	
THO2 	154 	4082 	
YSF3 	48 	2383 	
SRV2 	76 	1798 	
NAM9 	43 	1120 	
EAF7 	123 	3508 	
FPR1 	6 	52 	
YNL134C 	63 	1558 	
FYV6 	27 	463 	
KRE33 	163 	4918 	
TOM22 	8 	127 	
CPT1 	49 	717 	
DGR1 	11 	231 	
NRK1 	42 	1129 	
TEP1 	12 	187 	
FAR11 	62 	1581 	
SPC98 	95 	2002 	
ESBP6 	142 	2837 	
NAF1 	38 	414 	
NMA111 	222 	7104 	
YNL122C 	51 	1723 	
TOM70 	58 	559 	
YNL120C 	20 	195 	
NCS2 	59 	1023 	
DCP2 	125 	3169 	
MLS1 	32 	186 	
DMA2 	51 	905 	
YNL115C 	68 	1892 	
YNL114C 	7 	40 	
RPC19 	5 	22 	
DBP2 	141 	4208 	
CYB5 	39 	1405 	
NOP15 	22 	255 	
YNL109W 	13 	88 	
YNL108C 	23 	580 	
YAF9 	40 	1174 	
INP52 	444 	14475 	
RRT16 	56 	1529 	
LEU4 	204 	8713 	
YNL103W-A 	4 	107 	
MET4 	251 	6939 	
POL1 	534 	26907 	
AVT4 	144 	4477 	
MIC27 	36 	951 	
OCA1 	67 	2537 	
RAS2 	84 	1406 	
YNL097C-B 	5 	11 	
PHO23 	57 	1441 	
YNL097W-A 	3 	27 	
RPS7B 	30 	425 	
YNL095C 	97 	4445 	
APP1 	138 	3429 	
YPT53 	67 	1621 	
YNL092W 	229 	5871 	
NST1 	566 	4701 	
RHO2 	80 	372 	
YNL089C 	68 	240 	
TOP2 	55 	1017 	
TCB2 	106 	2495 	
SNN1 	120 	9348 	
MKT1 	753 	44005 	
END3 	140 	4163 	
SAL1 	185 	7003 	
PMS1 	227 	8494 	
SWS2 	90 	5007 	
EOS1 	224 	12875 	
TPM1 	85 	2424 	
NIS1 	106 	3531 	
APJ1 	254 	9049 	
MKS1 	561 	57076 	
IMP4 	132 	2413 	
MLF3 	113 	2963 	
MSK1 	179 	3206 	
RNH201 	454 	3958 	
LAT1 	274 	1577 	
TOM7 	10 	159 	
RPL16B 	103 	362 	
FKH2 	267 	5996 	
YNL067W-A 	2 	13 	
YNL067W-B 	13 	146 	
RPL9B 	84 	2703 	
SUN4 	16 	220 	
AQR1 	104 	2471 	
YDJ1 	126 	2665 	
MTQ1 	10 	130 	
GCD10 	501 	150769 	
NOP2 	136 	2959 	
ARP5 	152 	3318 	
YNL058C 	23 	701 	
YNL057W 	12 	482 	
OCA2 	10 	29 	
POR1 	81 	870 	
VAC7 	121 	3440 	
MSG5 	55 	931 	
COX5A 	54 	1313 	
COG5 	48 	1231 	
YNL050C 	76 	1347 	
SFB2 	209 	5124 	
ALG11 	79 	1392 	
SLM2 	117 	3036 	
YNL046W 	4 	61 	
LAP2 	56 	1164 	
YIP3 	26 	139 	
YNL043C 	14 	84 	
YNL042W-B 	6 	21 	
BOP3 	34 	324 	
COG6 	104 	1635 	
YNL040W 	80 	1175 	
BDP1 	69 	1597 	
GPI15 	21 	453 	
IDH1 	19 	119 	
NCE103 	24 	321 	
YNL035C 	72 	848 	
YNL034W 	162 	4612 	
YNL033W 	22 	429 	
SIW14 	47 	678 	
HHT2 	5 	32 	
HHF2 	1 	0 	
KTR5 	81 	1533 	
YNL028W 	11 	116 	
CRZ1 	129 	4056 	
SAM50 	41 	817 	
SSN8 	23 	344 	
KSH1 	2 	7 	
YNL024C 	23 	595 	
FAP1 	76 	1406 	
RCM1 	43 	835 	
HDA1 	68 	1298 	
ARK1 	88 	1741 	
YNL019C 	52 	1430 	
YNL018C 	144 	3437 	
YNL017C 	5 	30 	
PUB1 	68 	1666 	
PBI2 	4 	11 	
HEF3 	117 	2612 	
YNL013C 	31 	896 	
SPO1 	156 	3519 	
YNL011C 	96 	3049 	
YNL010W 	18 	105 	
IDP3 	23 	291 	
ASI3 	66 	721 	
SIS1 	39 	388 	
LST8 	34 	416 	
MRP7 	84 	1555 	
HRB1 	77 	1264 	
PET8 	23 	182 	
RLP7 	34 	612 	
DOM34 	22 	488 	
CIT1 	5 	39 	
YNR001W-A 	15 	54 	
ATO2 	5 	13 	
RPC34 	18 	304 	
YNR003W-A 	0 	0 	
SWM2 	51 	716 	
YNR005C 	20 	333 	
VPS27 	120 	2917 	
ATG3 	38 	367 	
LRO1 	59 	1316 	
NRM1 	17 	321 	
CSE2 	9 	118 	
PRP2 	98 	1969 	
URK1 	50 	1323 	
PHO91 	180 	4239 	
YNR014W 	12 	73 	
SMM1 	68 	1736 	
ACC1 	227 	3428 	
TIM23 	6 	25 	
RCF2 	32 	851 	
ARE2 	56 	1125 	
ATP23 	8 	17 	
YNR021W 	6 	19 	
MRPL50 	6 	40 	
SNF12 	53 	864 	
MPP6 	7 	45 	
YNR025C 	4 	18 	
SEC12 	23 	289 	
BUD17 	43 	804 	
CPR8 	17 	203 	
YNR029C 	40 	697 	
ALG12 	72 	1430 	
SSK2 	196 	4451 	
PPG1 	15 	198 	
HUB1 	2 	19 	
ABZ1 	36 	610 	
SOL1 	33 	647 	
YNR034W-A 	1 	0 	
ARC35 	11 	56 	
MRPS12 	7 	114 	
RSM19 	7 	31 	
DBP6 	113 	1902 	
ZRG17 	43 	742 	
YNR040W 	16 	157 	
COQ2 	13 	237 	
YNR042W 	0 	0 	
MVD1 	33 	809 	
AGA1 	91 	1637 	
PET494 	110 	2957 	
TRM112 	18 	228 	
FPK1 	70 	688 	
YNR048W 	0 	0 	
MSO1 	0 	0 	
LYS9 	57 	977 	
BRE5 	46 	745 	
POP2 	24 	216 	
NOG2 	68 	1272 	
ESF2 	23 	258 	
HOL1 	27 	353 	
BIO5 	64 	1522 	
BIO4 	22 	507 	
BIO3 	46 	1068 	
MNT4 	2 	1 	
FRE4 	18 	306 	
YNR061C 	46 	1324 	
YNR062C 	13 	266 	
YNR063W 	33 	617 	
YNR064C 	6 	64 	
YNR065C 	32 	351 	
YNR066C 	24 	230 	
DSE4 	83 	1185 	
YNR068C 	19 	219 	
BSC5 	23 	605 	
PDR18 	120 	2471 	
YNR071C 	23 	215 	
HXT17 	36 	984 	
YNR073C 	59 	850 	
AIF1 	14 	51 	
COS10 	10 	26 	
YNR075C-A 	0 	0 	
PAU6 	0 	0 	
YNR077C 	6 	73 	
YOL166W-A 	1 	0 	
YOL166C 	8 	117 	
AAD15 	16 	162 	
YOL164W-A 	2 	7 	
BDS1 	81 	1301 	
YOL163W 	41 	796 	
YOL162W 	33 	563 	
PAU20 	15 	148 	
YOL160W 	8 	77 	
YOL159C-A 	6 	12 	
YOL159C 	9 	113 	
ENB1 	85 	1694 	
IMA2 	89 	1638 	
HXT11 	97 	1153 	
YOL155W-A 	7 	67 	
HPF1 	156 	3090 	
ZPS1 	77 	1944 	
FRE7 	120 	2092 	
GRE2 	61 	2362 	
YOL150C 	21 	912 	
DCP1 	108 	4889 	
SPT20 	59 	1894 	
PEX11 	57 	2023 	
PSF3 	11 	228 	
CTR9 	157 	3716 	
NOP8 	86 	1442 	
RIB4 	37 	334 	
RRP40 	8 	76 	
PPM2 	146 	4292 	
ARG8 	35 	640 	
CDC33 	4 	10 	
RTC1 	176 	6317 	
BSC6 	45 	1121 	
PFK27 	162 	5057 	
MED7 	117 	3380 	
YOL134C 	71 	3150 	
HRT1 	62 	2206 	
GAS4 	112 	5913 	
YOL131W 	8 	10 	
ALR1 	160 	3928 	
VPS68 	5 	16 	
YGK3 	22 	388 	
RPL25 	47 	1079 	
MDH2 	111 	3611 	
TRM13 	80 	1682 	
TRM11 	36 	359 	
HRP1 	79 	2049 	
SMF1 	82 	2029 	
RPS19A 	70 	1576 	
RPL18A 	52 	1956 	
MCH4 	87 	1433 	
YOL118C 	11 	69 	
RRI2 	40 	570 	
MSN1 	42 	1378 	
PAP2 	36 	485 	
YOL114C 	7 	22 	
SKM1 	71 	1358 	
MSB4 	79 	1465 	
MDY2 	71 	1879 	
SHR5 	42 	1349 	
ZEO1 	55 	1110 	
INO4 	14 	328 	
YOL107W 	30 	668 	
YOL106W 	66 	2632 	
WSC3 	132 	4942 	
NDJ1 	25 	385 	
ITR2 	115 	5447 	
TPT1 	5 	21 	
IZH4 	80 	2901 	
PKH2 	215 	5078 	
YOL099C 	61 	1852 	
YOL098C 	146 	3648 	
YOL097W-A 	9 	47 	
WRS1 	211 	6375 	
COQ3 	177 	11361 	
HMI1 	265 	6409 	
RFC4 	220 	7655 	
TRM10 	133 	7195 	
YPQ1 	98 	1657 	
SPO21 	131 	2516 	
MSH2 	99 	4025 	
HAL9 	433 	20408 	
MPD2 	169 	7557 	
DUF1 	159 	5138 	
MHF1 	6 	36 	
ADH1 	210 	3394 	
YOL085W-A 	25 	80 	
YOL085C 	37 	92 	
PHM7 	786 	4516 	
ATG34 	256 	4583 	
YOL083C-A 	15 	241 	
ATG19 	90 	7450 	
IRA2 	808 	33540 	
REX4 	142 	6307 	
YOL079W 	84 	3087 	
AVO1 	389 	11108 	
ATP19 	5 	9 	
BRX1 	41 	443 	
MDM20 	246 	6996 	
YOL075C 	561 	17190 	
YOL073C 	38 	534 	
THP1 	81 	2083 	
EMI5 	34 	954 	
NBA1 	76 	1701 	
NUF2 	121 	3813 	
HST1 	101 	2599 	
RTG1 	24 	640 	
RIB2 	69 	1829 	
INP54 	73 	755 	
MET22 	37 	496 	
CRT10 	167 	4208 	
APM4 	92 	1354 	
PRS5 	91 	1709 	
MAM3 	129 	1921 	
GPD2 	84 	1534 	
ARG1 	85 	1708 	
YOL057W 	53 	875 	
GPM3 	54 	895 	
THI20 	63 	726 	
PSH1 	28 	424 	
AIM39 	103 	966 	
DDR2 	5 	5 	
SPE2 	133 	1058 	
GAL11 	219 	3267 	
YOL050C 	21 	181 	
GSH2 	61 	352 	
RRT8 	62 	1172 	
LDS2 	23 	302 	
YOL046C 	24 	313 	
PSK2 	83 	1268 	
PEX15 	32 	327 	
NTG2 	55 	1730 	
NGL1 	29 	489 	
NOP12 	61 	1790 	
RPS15 	6 	24 	
RPP2A 	8 	31 	
YOL038C-A 	3 	4 	
PRE6 	29 	597 	
YOL037C 	8 	26 	
YOL036W 	112 	2834 	
YOL035C 	45 	1473 	
SMC5 	365 	3022 	
MSE1 	141 	634 	
OPI10 	47 	131 	
SIL1 	99 	1476 	
GAS5 	23 	323 	
YOL029C 	27 	403 	
YAP7 	24 	364 	
MDM38 	50 	964 	
MIM1 	12 	95 	
LAG2 	45 	596 	
YOL024W 	34 	522 	
IFM1 	69 	1579 	
TSR4 	42 	627 	
DIS3 	64 	1235 	
TAT2 	15 	124 	
YOL019W-A 	2 	78 	
YOL019W 	55 	1138 	
TLG2 	64 	1512 	
ESC8 	75 	1334 	
CMK2 	19 	193 	
IRC10 	36 	568 	
YOL014W 	16 	235 	
YOL013W-B 	9 	90 	
YOL013W-A 	16 	337 	
HRD1 	59 	1255 	
HTZ1 	11 	77 	
PLB3 	54 	1018 	
RCL1 	11 	70 	
MDM12 	33 	375 	
COQ10 	3 	9 	
CSI2 	8 	10 	
TOP1 	77 	1900 	
RPB11 	7 	105 	
SIN3 	210 	5102 	
PFA4 	43 	542 	
IZH2 	22 	260 	
PHO80 	22 	270 	
RRP6 	34 	869 	
ALG6 	55 	1070 	
YSP3 	66 	1009 	
UTP23 	18 	298 	
DNL4 	72 	1244 	
TSR3 	56 	975 	
SGT2 	25 	603 	
SLG1 	28 	368 	
YOR008C-A 	20 	584 	
YOR008W-B 	3 	10 	
TIR4 	47 	971 	
TIR2 	27 	742 	
AUS1 	145 	3713 	
YOR011W-A 	1 	0 	
YOR012W 	53 	634 	
IRC11 	25 	280 	
RTS1 	89 	2253 	
YOR015W 	8 	139 	
ERP4 	6 	6 	
PET127 	106 	2724 	
ROD1 	138 	5795 	
YOR019W 	93 	2528 	
HSP10 	38 	1518 	
YOR020W-A 	1 	0 	
SFM1 	42 	1071 	
YOR022C 	76 	1572 	
AHC1 	117 	3649 	
YOR024W 	11 	148 	
HST3 	35 	609 	
BUB3 	38 	474 	
STI1 	63 	1804 	
CIN5 	55 	1449 	
YOR029W 	4 	6 	
DFG16 	46 	933 	
CRS5 	2 	25 	
HMS1 	107 	1727 	
YOR032W-A 	6 	56 	
EXO1 	79 	1351 	
AKR2 	137 	3502 	
YOR034C-A 	20 	108 	
SHE4 	137 	2624 	
PEP12 	30 	640 	
CYC2 	56 	1018 	
HIR2 	113 	2883 	
CKB2 	14 	174 	
GLO4 	19 	113 	
YOR041C 	17 	259 	
CUE5 	43 	687 	
WHI2 	71 	1847 	
IRC23 	2 	1 	
TOM6 	0 	0 	
DBP5 	105 	3269 	
STD1 	108 	6253 	
RAT1 	137 	3564 	
RSB1 	84 	2781 	
YOR050C 	34 	834 	
ETT1 	110 	3963 	
TMC1 	54 	1132 	
YOR053W 	48 	1488 	
VHS3 	219 	5924 	
YOR055W 	12 	181 	
NOB1 	30 	505 	
SGT1 	228 	14846 	
ASE1 	181 	5185 	
LPL1 	151 	5573 	
SLD7 	56 	799 	
CKA2 	67 	1680 	
YOR062C 	41 	656 	
RPL3 	30 	803 	
YNG1 	48 	2523 	
CYT1 	108 	2819 	
MSA1 	228 	5486 	
ALG8 	304 	5525 	
VPS5 	331 	2829 	
VAM10 	85 	443 	
GYP1 	305 	9366 	
NRT1 	4 	11 	
YOR072W 	5 	28 	
YOR072W-A 	0 	0 	
YOR072W-B 	1 	0 	
SGO1 	380 	22964 	
CDC21 	247 	12918 	
YOR073W-A 	64 	3870 	
UFE1 	199 	12839 	
SKI7 	342 	12819 	
RTS2 	36 	2112 	
BUD21 	134 	4912 	
ATX2 	146 	6170 	
DIA2 	204 	8714 	
TGL5 	363 	17733 	
YOR082C 	116 	6883 	
WHI5 	105 	5765 	
LPX1 	198 	8662 	
OST3 	128 	4035 	
TCB1 	860 	118180 	
YVC1 	180 	4889 	
VPS21 	356 	3167 	
PTC5 	333 	1766 	
TMA46 	114 	833 	
ECM3 	215 	4373 	
YOR093C 	399 	10154 	
ARF3 	5 	15 	
RKI1 	57 	1792 	
RPS7A 	115 	2278 	
YOR097C 	12 	382 	
NUP1 	567 	152609 	
KTR1 	60 	1697 	
CRC1 	72 	1459 	
RAS1 	8 	34 	
YOR102W 	12 	482 	
OST2 	11 	413 	
PIN2 	46 	438 	
YOR105W 	36 	273 	
VAM3 	48 	856 	
RGS2 	57 	791 	
LEU9 	82 	1340 	
YOR108C-A 	13 	132 	
INP53 	125 	2869 	
TFC7 	42 	1320 	
YOR111W 	24 	304 	
CEX1 	128 	3334 	
AZF1 	207 	4736 	
YOR114W 	80 	1507 	
TRS33 	43 	640 	
RPO31 	168 	4506 	
RPT5 	47 	441 	
RTC5 	55 	913 	
RIO1 	46 	444 	
GCY1 	60 	1096 	
YOR121C 	27 	318 	
PFY1 	14 	152 	
LEO1 	82 	1266 	
UBP2 	129 	3232 	
CAT5 	22 	136 	
IAH1 	34 	318 	
RGA1 	153 	4057 	
ADE2 	19 	199 	
AFI1 	160 	4880 	
ORT1 	38 	1191 	
YOR131C 	96 	3244 	
VPS17 	64 	1311 	
EFT1 	40 	802 	
BAG7 	44 	852 	
IRC14 	21 	369 	
IDH2 	89 	3215 	
SIA1 	60 	1467 	
RUP1 	52 	993 	
YOR139C 	18 	398 	
SFL1 	54 	1141 	
ARP8 	71 	1310 	
LSC1 	32 	607 	
THI80 	69 	2536 	
ELG1 	87 	2238 	
PNO1 	23 	269 	
YOR146W 	17 	195 	
MDM32 	25 	360 	
SPP2 	42 	961 	
SMP3 	131 	2910 	
MRPL23 	37 	835 	
RPB2 	136 	2692 	
YOR152C 	10 	65 	
PDR5 	235 	4366 	
SLP1 	42 	514 	
ISN1 	31 	645 	
NFI1 	37 	834 	
PUP1 	48 	520 	
PET123 	19 	385 	
SME1 	2 	1 	
MTR10 	131 	2806 	
PNS1 	110 	2754 	
YOR161W-A 	21 	201 	
YOR161W-B 	10 	56 	
YOR161C-C 	12 	149 	
YRR1 	73 	1585 	
DDP1 	11 	261 	
GET4 	30 	513 	
SEY1 	91 	1923 	
SWT1 	40 	782 	
RPS28A 	7 	24 	
GLN4 	168 	4121 	
YOR169C 	12 	79 	
YOR170W 	4 	3 	
LCB4 	86 	1685 	
YRM1 	36 	263 	
DCS2 	35 	402 	
MED4 	33 	578 	
ALE1 	50 	875 	
HEM15 	19 	493 	
MPC54 	52 	1109 	
GAC1 	16 	87 	
SYC1 	15 	96 	
DCI1 	44 	978 	
LAS17 	63 	928 	
RPS30B 	10 	86 	
FYV12 	13 	200 	
SER1 	54 	990 	
GSP2 	22 	446 	
YOR186W 	12 	242 	
YOR186C-A 	9 	158 	
TUF1 	41 	712 	
MSB1 	67 	1446 	
IES4 	0 	0 	
SPR1 	49 	1019 	
ULS1 	146 	2163 	
THI72 	50 	767 	
YOR192C-C 	6 	18 	
PEX27 	31 	685 	
TOA1 	0 	0 	
SLK19 	69 	1547 	
LIP5 	4 	9 	
MCA1 	36 	568 	
BFR1 	48 	1181 	
YOR199W 	9 	59 	
YOR200W 	20 	181 	
MRM1 	115 	1878 	
HIS3 	8 	53 	
YOR203W 	1 	0 	
DED1 	63 	664 	
GEP3 	45 	680 	
NOC2 	22 	181 	
RET1 	113 	2694 	
PTP2 	76 	1998 	
NPT1 	1 	0 	
RPB10 	2 	1 	
MGM1 	8 	30 	
STE4 	53 	1490 	
SAS5 	9 	143 	
SPR2 	32 	1027 	
AIM41 	12 	324 	
RUD3 	17 	166 	
RFC1 	27 	326 	
YOR218C 	6 	41 	
STE13 	32 	320 	
RCN2 	4 	6 	
MCT1 	46 	486 	
ODC2 	14 	214 	
YOR223W 	19 	169 	
RPB8 	7 	13 	
YOR225W 	2 	1 	
ISU2 	6 	12 	
HER1 	121 	2494 	
MCP1 	31 	496 	
WTM2 	28 	535 	
WTM1 	25 	150 	
MKK1 	35 	989 	
YOR231C-A 	7 	143 	
MGE1 	39 	690 	
KIN4 	59 	1058 	
RPL33B 	10 	90 	
IRC13 	14 	213 	
DFR1 	6 	20 	
HES1 	14 	297 	
YOR238W 	18 	343 	
ABP140 	98 	2009 	
MET7 	40 	721 	
SSP2 	31 	638 	
PUS7 	42 	402 	
ESA1 	29 	599 	
DGA1 	28 	356 	
ENV9 	13 	70 	
SRL1 	9 	68 	
YOR248W 	4 	15 	
APC5 	40 	355 	
CLP1 	37 	488 	
TUM1 	16 	167 	
TMA16 	19 	240 	
NAT5 	11 	172 	
SEC63 	50 	961 	
OSW1 	16 	210 	
TRE2 	54 	809 	
CDC31 	4 	31 	
HNT3 	16 	142 	
RPT4 	48 	1069 	
GCD1 	33 	655 	
RPN8 	45 	539 	
GPN2 	17 	248 	
YOR263C 	11 	98 	
DSE3 	67 	1581 	
RBL2 	1 	0 	
PNT1 	23 	394 	
HRK1 	53 	1059 	
YOR268C 	29 	844 	
PAC1 	24 	414 	
VPH1 	56 	829 	
FSF1 	19 	205 	
YTM1 	35 	560 	
TPO4 	46 	690 	
MOD5 	10 	37 	
RIM20 	47 	902 	
CAF20 	5 	23 	
YOR277C 	2 	4 	
HEM4 	6 	36 	
RFM1 	50 	1037 	
FSH3 	89 	3781 	
PLP2 	12 	124 	
YOR282W 	3 	7 	
YOR283W 	6 	46 	
HUA2 	14 	281 	
RDL1 	4 	14 	
RDL2 	7 	20 	
RRP36 	23 	180 	
MPD1 	11 	55 	
YOR289W 	23 	217 	
SNF2 	123 	1683 	
YPK9 	137 	2986 	
YOR292C 	14 	254 	
RPS10A 	9 	104 	
YOR293C-A 	7 	81 	
RRS1 	5 	13 	
UAF30 	19 	508 	
YOR296W 	163 	3492 	
TIM18 	23 	573 	
MUM3 	26 	232 	
MBF1 	20 	108 	
BUD7 	69 	1005 	
YOR300W 	10 	31 	
RAX1 	73 	2148 	
YOR302W 	3 	28 	
CPA1 	46 	732 	
ISW2 	45 	750 	
BIL1 	8 	21 	
RRG7 	17 	109 	
MCH5 	31 	280 	
SLY41 	72 	1610 	
SNU66 	62 	1346 	
YOR309C 	42 	819 	
NOP58 	71 	1588 	
DGK1 	39 	714 	
RPL20B 	22 	152 	
SPS4 	12 	94 	
YOR314W 	5 	47 	
YOR314W-A 	2 	8 	
SFG1 	29 	441 	
COT1 	18 	221 	
YOR316C-A 	8 	128 	
FAA1 	82 	1563 	
YOR318C 	19 	327 	
HSH49 	19 	71 	
GNT1 	38 	538 	
PMT3 	59 	1425 	
LDB19 	54 	1166 	
PRO2 	39 	408 	
FRT1 	24 	156 	
YOR325W 	5 	9 	
MYO2 	185 	3662 	
SNC2 	14 	201 	
PDR10 	186 	4881 	
SCD5 	40 	513 	
YOR329W-A 	3 	35 	
MIP1 	101 	2319 	
YOR331C 	0 	0 	
VMA4 	0 	0 	
YOR333C 	19 	170 	
MRS2 	43 	587 	
ALA1 	79 	1835 	
YOR335W-A 	2 	8 	
KRE5 	106 	2099 	
TEA1 	55 	1309 	
YOR338W 	24 	540 	
UBC11 	30 	746 	
RPA43 	12 	153 	
RPA190 	116 	2107 	
YOR342C 	15 	309 	
YOR343C 	6 	28 	
TYE7 	17 	652 	
YOR345C 	5 	21 	
REV1 	67 	1372 	
PYK2 	17 	213 	
PUT4 	49 	565 	
CIN1 	102 	2060 	
MNE1 	43 	704 	
MEK1 	43 	737 	
TFB6 	34 	1214 	
SOG2 	38 	640 	
MSC6 	57 	1148 	
GDS1 	74 	1387 	
CIR2 	53 	798 	
SNX3 	8 	23 	
HAP5 	9 	185 	
VTS1 	32 	289 	
PDE2 	67 	1368 	
PRT1 	65 	794 	
PRE10 	10 	174 	
PIP2 	85 	2028 	
YOR364W 	7 	161 	
YOR365C 	57 	1389 	
YOR366W 	8 	79 	
SCP1 	14 	203 	
RAD17 	34 	983 	
RPS12 	21 	692 	
MRS6 	80 	1389 	
GPB1 	52 	705 	
NDD1 	66 	1272 	
NUD1 	70 	766 	
ALD4 	62 	616 	
GDH1 	98 	1069 	
YOR376W 	22 	690 	
YOR376W-A 	0 	0 	
ATF1 	35 	464 	
AMF1 	45 	1022 	
YOR379C 	8 	18 	
RDR1 	37 	468 	
FRE3 	27 	98 	
YOR381W-A 	2 	1 	
FIT2 	8 	108 	
FIT3 	41 	932 	
FRE5 	44 	699 	
YOR385W 	26 	612 	
PHR1 	93 	2115 	
YOR387C 	20 	286 	
FDH1 	31 	338 	
YOR389W 	76 	1446 	
FEX1 	27 	250 	
HSP33 	29 	379 	
YOR392W 	11 	59 	
ERR1 	47 	867 	
PAU21 	35 	437 	
YOR394C-A 	29 	757 	
YRF1-8 	243 	8767 	
YOR396C-A 	19 	662 	
YRF1-7 	143 	3119 	
YPL283W-B 	7 	92 	
YPL283W-A 	18 	327 	
PAU22 	14 	220 	
ERR2 	80 	1629 	
HSP32 	25 	335 	
FEX2 	31 	649 	
YPL278C 	7 	106 	
YPL277C 	32 	523 	
SAM3 	90 	1722 	
SAM4 	40 	619 	
PBI1 	63 	988 	
ATP15 	5 	35 	
MDL2 	166 	4862 	
KAR9 	172 	4337 	
PLC1 	149 	3886 	
ACM1 	34 	913 	
DIM1 	53 	1207 	
DIP5 	114 	1729 	
